key_id,Job Number,Bin,ProfessionalCertificate,Filing Status,SignoffDate,House Number,Street Name,Community Board,Borough,Longitude,Latitude,Work Type Name,Filing Date,CPE Assigned Date,CPE Action Date,PE Assigned Date,First Objection Date,Latest Objections Date,Latest Resubmit Date,Plan Approved Date,Latest Permit Issued Date,Latest Permit Signed Off Date,Procert QA Supervisior Assigned Date,Procert QA Clerk Assigned Date,QA Failed Date,Job Type,Job Description
B00020974-I1_Side_Walk_Shed,B00020974-I1,3038645,Yes,Signed Off,8/8/2018,2271,PACIFIC STREET,316,BROOKLYN,-73.91047,40.67574,Side Walk Shed,2/20/2018,,,,,,,2/21/2018,2/23/2018,7/18/2018,2/20/2018,2/21/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF"
B00022932-I1_Fence,B00022932-I1,3038746,Yes,Permit Entire,,2266,PACIFIC STREET,316,BROOKLYN,-73.90893,40.67519,Fence,3/21/2018,,,,,,,3/21/2018,8/23/2018,,3/21/2018,3/21/2018,,A2,"INSTALLING 8'-0" HIGH CONSTRUCTION FENCE AROUND THE PROPERTY"
B00022936-I1_Fence,B00022936-I1,3038748,Yes,Permit Entire,,1825,EASTERN PARKWAY,316,BROOKLYN,-73.90868,40.67527,Fence,3/21/2018,,,,,,,3/21/2018,8/23/2018,,3/21/2018,3/21/2018,,A2,"INSTALLING 8'-0" HIGH CONSTRUCTION FENCE AROUND THE PROPERTY"
B00022159-I1_Side_Walk_Shed,B00022159-I1,3038838,Yes,Permit Entire,,423,RALPH AVENUE,316,BROOKLYN,-73.92172,40.67478,Side Walk Shed,2/26/2018,,,,,,,2/26/2018,2/26/2018,,2/26/2018,2/26/2018,,A2,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
B00079602-I1_Fence,B00079602-I1,3039270,Yes,Approved,,1694,SAINT MARKS AVENUE,316,BROOKLYN,-73.91064,40.67284,Fence,9/14/2018,,,,,,,9/17/2018,,,9/14/2018,9/14/2018,9/15/2018,A2,"install new temporary construction fence"
B00031904-I1_Side_Walk_Shed,B00031904-I1,3039356,Yes,Permit Entire,,1831,PARK PLACE,316,BROOKLYN,-73.91661,40.67181,Side Walk Shed,4/13/2018,,,,,,,4/13/2018,4/13/2018,,4/13/2018,4/13/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED FILED IN ORDER TO DEMOLISH BUILDING.  NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.   SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE."
B00019962-I1_Side_Walk_Shed,B00019962-I1,3039363,Yes,Permit Entire,,1658,EASTERN PARKWAY,316,BROOKLYN,-73.9132,40.67194,Side Walk Shed,2/22/2018,,,,,,,2/22/2018,5/14/2018,,2/22/2018,2/22/2018,,A2,"Installation of temporary sidewalk shed per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
B00033353-I1_Fence,B00033353-I1,3039392,Yes,Permit Entire,,1547,EASTERN PARKWAY,316,BROOKLYN,-73.91682,40.67103,Fence,4/10/2018,,,,,,,4/12/2018,4/12/2018,,4/10/2018,4/11/2018,,A2,"ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - FENCE INSTALLATION OF PLYWOOD FENCE AS PER PLAN. NO CHANGE IN USE,OCCUPANCY, OR EGRESS UNDER THIS APPLICATION"
B00001556-I1_Antenna,B00001556-I1,3039458,No,Permit Entire,,1521,EASTERN PARKWAY,316,BROOKLYN,-73.91782,40.67059,Antenna,1/29/2018,1/29/2018,1/30/2018,1/30/2018,1/30/2018,3/29/2018,5/1/2018,5/3/2018,5/4/2018,,,,,A2,"AT&T - Replacement of existing telecommunications antennas with installation/replacement of RRH units on roof.  Installation and replacement of cabinets on existing equipment platform on roof.  All work in compliance with TPPN 5/98.  No change to occupancy, use, or egress."
B00029639-I1_Side_Walk_Shed,B00029639-I1,3039569,Yes,Permit Entire,,1443,PITKIN AVENUE,316,BROOKLYN,-73.92061,40.66859,Side Walk Shed,3/23/2018,,,,,,,3/26/2018,3/26/2018,,3/23/2018,3/23/2018,,A2,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
B00009128-I1_Sign,B00009128-I1,3039636,Yes,Permit Entire,,1380,BROADWAY,303,BROOKLYN,-73.92188,40.68895,Sign,1/6/2018,,,,,,,1/8/2018,1/8/2018,,1/6/2018,1/8/2018,,A2,"Erect illuminated non advertising sign on wall. No change of use,egress or occupancy"
B00048677-I1_Side_Walk_Shed,B00048677-I1,3039666,Yes,Permit Entire,,847,MADISON STREET,303,BROOKLYN,-73.92223,40.68821,Side Walk Shed,6/5/2018,,,,,,,6/7/2018,6/7/2018,,6/5/2018,6/5/2018,,A2,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
B00060771-I1_Scaffold,B00060771-I1,3039815,Yes,Permit Entire,,1068,PUTNAM AVENUE,303,BROOKLYN,-73.91934,40.68733,Scaffold,7/27/2018,,,,,,,7/30/2018,7/30/2018,,7/27/2018,7/27/2018,,A2,"PROPOSED INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. WORK SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
B00039872-I1_Fence,B00039872-I1,3040272,Yes,Permit Entire,,616,MACDONOUGH STREET,303,BROOKLYN,-73.92172,40.68331,Fence,5/3/2018,,,,,,,5/5/2018,5/5/2018,,5/3/2018,5/3/2018,5/4/2018,A2,"Install new construction fence for building alteration."
B00006453-I1_Fence,B00006453-I1,3040292,Yes,Approved,,567,DECATUR STREET,303,BROOKLYN,-73.92057,40.68316,Fence,12/28/2017,,,,,,,12/28/2017,,,12/28/2017,12/28/2017,,A2,"Filing for Construction Fence"
B00028306-I1_Fence,B00028306-I1,3040946,Yes,Permit Entire,,618,BAINBRIDGE STREET,316,BROOKLYN,-73.91239,40.68288,Fence,3/20/2018,,,,,,,3/21/2018,3/21/2018,,3/20/2018,3/20/2018,,A2,"HEREBY FILING A FENCE APPLICATION WITH RELATION TO THE ALT 2 APPLICATION #340591194"
B00037734-I1_Side_Walk_Shed,B00037734-I1,3040999,Yes,Permit Entire,,245,RALPH AVENUE,303,BROOKLYN,-73.9221,40.68113,Side Walk Shed,4/25/2018,,,,,,,4/25/2018,4/26/2018,,4/25/2018,4/25/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF"
B00075553-I1_Fence,B00075553-I1,3041019,Yes,Permit Entire,,241,MARION STREET,303,BROOKLYN,-73.92004,40.68097,Fence,9/5/2018,,,,,,,9/6/2018,9/6/2018,,9/5/2018,9/5/2018,,A2,"filing for fence permit"
B00052370-I1_Scaffold,B00052370-I1,3041039,Yes,Permit Entire,,342,CHAUNCEY STREET,303,BROOKLYN,-73.91874,40.6814,Scaffold,6/16/2018,,,,,,,6/18/2018,9/7/2018,,6/16/2018,6/18/2018,,A2,"PROPOSED INSTALLATION OF PIPE SCAFFOLD FOR NEW BUILDING AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
B00072761-I1_Side_Walk_Shed,B00072761-I1,3041219,Yes,Permit Entire,,225,HOWARD AVENUE,303,BROOKLYN,-73.91923,40.68042,Side Walk Shed,8/21/2018,,,,,,,8/22/2018,8/22/2018,,8/21/2018,8/21/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
B00001569-I1_Antenna,B00001569-I1,3041261,No,Permit Entire,,175,SARATOGA AVENUE,316,BROOKLYN,-73.91652,40.68062,Antenna,3/6/2018,3/6/2018,3/7/2018,3/7/2018,3/7/2018,7/18/2018,8/8/2018,8/13/2018,8/14/2018,,,,,A2,"AT&T WIRELESS. Replacement of existing telecommunications antennas with installation/replacement of RRH units on roof.  Installation and removal of cabinets on existing equipment platform on roof.  All work in compliance with TPPN 5/98.  No change to occupancy, use, or egress."
B00001548-I1_Fence,B00001548-I1,3041280,Yes,Approved,,370,MARION STREET,316,BROOKLYN,-73.91464,40.68112,Fence,11/6/2017,,,,,,,11/16/2017,,,11/6/2017,11/8/2017,11/8/2017,A2,"THIS APPLICATION IS FILED FOR CONSTRUCTION FENCE AROUND PROPERTY ABOUT 243.5 LINEAR FEET."
B00055403-I1_Side_Walk_Shed,B00055403-I1,3041353,Yes,Permit Entire,,305,SUMPTER STREET,316,BROOKLYN,-73.91273,40.68106,Side Walk Shed,6/22/2018,,,,,,,6/22/2018,6/22/2018,,6/22/2018,6/22/2018,,A2,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
B00058798-I1_Fence,B00058798-I1,3041354,Yes,Permit Entire,,303,SUMPTER STREET,316,BROOKLYN,-73.91284,40.68105,Fence,7/5/2018,,,,,,,7/6/2018,7/6/2018,,7/5/2018,7/5/2018,7/5/2018,A2,"Construction fence application filed in conjunction with job# 320910724"
B00052054-I1_Side_Walk_Shed,B00052054-I1,3041639,Yes,Permit Entire,,138,HOPKINSON AVENUE,316,BROOKLYN,-73.91414,40.67968,Side Walk Shed,6/15/2018,,,,,,,6/15/2018,6/15/2018,,6/15/2018,6/15/2018,,A2,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
B00070149-I1_Side_Walk_Shed,B00070149-I1,3041658,Yes,Permit Entire,,190,MACDOUGAL STREET,316,BROOKLYN,-73.91308,40.6798,Side Walk Shed,8/17/2018,,,,,,,8/17/2018,8/28/2018,,8/17/2018,8/17/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS.  NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.  SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE NYC 2014 BUILDING CODE."
B00000964-I1_Scaffold,B00000964-I1,3042040,Yes,Permit Entire,,2077A,FULTON STREET,316,BROOKLYN,-73.90987,40.67846,Scaffold,10/24/2017,,,,,,,10/24/2017,4/10/2018,,10/24/2017,10/24/2017,,A2,"Installation of supported scaffold on top of existing sidewalk shed (under separate application) per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application"
B00000888-I1_Antenna,B00000888-I1,3042094,No,Objections,,1984,FULTON STREET,303,BROOKLYN,-73.91923,40.6785,Antenna,3/22/2018,3/22/2018,3/23/2018,3/23/2018,3/23/2018,3/23/2018,,,,,,,,A2,"AT&T WIRELESS. Replacement of existing telecommunications antennas with installation/replacement of RRH units on roof.  Installation, removal, and retrofit of cabinets on existing equipment platform on roof.  All work in compliance with TPPN 5/98.  No change to occupancy, use, or egress."
B00063257-I1_Fence,B00063257-I1,3042217,Yes,Permit Entire,,1269,HERKIMER STREET,316,BROOKLYN,-73.91146,40.67778,Fence,7/19/2018,,,,,,,7/20/2018,8/10/2018,,7/19/2018,7/19/2018,,A2,"FENCE APPLICATION IN CONJUNCTION WITH ALTERATION TYPE I JOB #321782013"
B00003253-I1_Side_Walk_Shed,B00003253-I1,3042262,Yes,Permit Entire,,1919,EASTERN PARKWAY,316,BROOKLYN,-73.90816,40.67789,Side Walk Shed,11/29/2017,,,,,,,11/30/2017,1/18/2018,,11/29/2017,11/30/2017,,A2,"NSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF"
B00025645-I1_Fence,B00025645-I1,3042319,Yes,Approved,,22,PRESCOTT PLACE,303,BROOKLYN,-73.92117,40.67738,Fence,4/9/2018,,,,,,,6/12/2018,,,4/9/2018,4/10/2018,6/12/2018,A2,"Proposed construction fence. No change to use, egress or occupancy under this application"
B00030513-I1_Curb_Cut,B00030513-I1,3042335,Yes,Approved,,1927,ATLANTIC AVENUE,303,BROOKLYN,-73.91983,40.67713,Curb Cut,8/1/2018,,,,,,,8/2/2018,,,8/1/2018,8/2/2018,,A2,"12'-6" curb cut fronting Howard Ave."
B00066219-I1_Fence,B00066219-I1,3042596,No,Approved,,2081,ATLANTIC AVENUE,316,BROOKLYN,-73.9115,40.67665,Fence,8/2/2018,8/2/2018,8/3/2018,8/3/2018,,,,8/6/2018,,,,,,A2,"ERECT 8 ft HIGH TEMPORARY CONSTRUCTION WOOD FENCE ON PROPERTY LINE FOR ALT-1 AS NB # 321233152"
B00052155-I1_Fence,B00052155-I1,3042746,Yes,Permit Entire,,2361,ATLANTIC AVENUE,316,BROOKLYN,-73.90688,40.67642,Fence,6/12/2018,,,,,,,6/18/2018,6/18/2018,,6/12/2018,6/12/2018,6/12/2018,A2,"Proposed fence as per plans"
B00059114-I1_Sign,B00059114-I1,3042817,Yes,Permit Entire,,774,BROADWAY,303,BROOKLYN,-73.94106,40.69989,Sign,7/24/2018,,,,,,,7/24/2018,7/27/2018,,7/24/2018,7/24/2018,,A2,"INSTALLATION OF NON-ILLUMINATED BLADE SIGN (CHIPOTLE)"
B00071448-I1_Scaffold,B00071448-I1,3042819,Yes,Permit Entire,,800,BROADWAY,303,BROOKLYN,-73.94032,40.69958,Scaffold,8/16/2018,,,,,,,8/16/2018,8/16/2018,,8/16/2018,8/16/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK BRIDGE APPROX. 60' LINEAR FEET FOR PEDESTRIAN SAFETY DURING CONSTRUCTION. SIDEWALK BRIDGE SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS, OR OCCUPANCY."
B00071448-I1_Side_Walk_Shed,B00071448-I1,3042819,Yes,Permit Entire,,800,BROADWAY,303,BROOKLYN,-73.94032,40.69958,Side Walk Shed,8/16/2018,,,,,,,8/16/2018,8/16/2018,,8/16/2018,8/16/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK BRIDGE APPROX. 60' LINEAR FEET FOR PEDESTRIAN SAFETY DURING CONSTRUCTION. SIDEWALK BRIDGE SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS, OR OCCUPANCY."
B00063376-I1_Fence,B00063376-I1,3042821,Yes,Approved,,29,MARCUS GARVEY BOULEVARD,303,BROOKLYN,-73.94093,40.69878,Fence,7/25/2018,,,,,,,7/26/2018,,,7/25/2018,7/25/2018,7/25/2018,A2,"INSTALL 8-FEET HIGH TEMPORARY CONSTRUCTION FENCE"
B00001811-S1_Scaffold,B00001811-S1,3042829,Yes,Permit Entire,,298,ELLERY STREET,303,BROOKLYN,-73.94044,40.69915,Scaffold,6/14/2018,,,,,,,6/18/2018,7/30/2018,,6/14/2018,6/14/2018,,A2,"Installation of temporary supported scaffold per plan submitted in conjunction with building enlargement. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
B00069277-I1_Fence,B00069277-I1,3042848,No,Permit Entire,,877,PARK AVENUE,303,BROOKLYN,-73.94001,40.69892,Fence,8/10/2018,8/10/2018,8/10/2018,8/10/2018,8/13/2018,8/13/2018,8/13/2018,8/15/2018,8/15/2018,,,,,A2,"HEREWITH FILING FOR NEW CONSTRUCTION FENCE.NO CHANGE IN USE, EGRESS OR OCCUPANCY."
B00002789-I1_Side_Walk_Shed,B00002789-I1,3042888,Yes,Permit Entire,,327,VERNON AVENUE,303,BROOKLYN,-73.93847,40.69609,Side Walk Shed,12/6/2017,,,,,,,12/7/2017,12/7/2017,,12/6/2017,12/6/2017,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS FOR REMEDIAL REPAIRS.  NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.  SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE NYC 2014 BUILDING CODE."
B00073021-I1_Sign,B00073021-I1,3042899,Yes,Permit Entire,,956,BROADWAY,303,BROOKLYN,-73.9351,40.69669,Sign,8/23/2018,,,,,,,8/25/2018,8/30/2018,,8/23/2018,8/23/2018,,A2,"ERECT AN ILLUMINATED SIGN ON WALL.NOT WITHIN VIEW OF ARTERIAL HIGHWAY OR PUBLIC PARK 1/2 ACRE OR MORE. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
B00026495-I1_Fence,B00026495-I1,3043170,No,Permit Entire,,442,PULASKI STREET,303,BROOKLYN,-73.93325,40.69397,Fence,3/13/2018,3/13/2018,3/14/2018,3/14/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,,,,,A2,"FENCE FILED IN CONJUNCTION WITH THE DEMOLITION PERMIT 321626754"
B00068012-I1_Scaffold,B00068012-I1,3043182,Yes,Approved,,1089,DEKALB AVENUE,303,BROOKLYN,-73.93194,40.6938,Scaffold,8/7/2018,,,,,,,8/7/2018,,,8/7/2018,8/7/2018,,A2,"INSTALLATION OF SCAFFOLDING AS PER SHOWN ON PLANS"
B00025343-I1_Fence,B00025343-I1,3043211,No,Approved,,922,DEKALB AVENUE,303,BROOKLYN,-73.93878,40.69259,Fence,3/22/2018,3/22/2018,3/23/2018,3/23/2018,3/30/2018,6/29/2018,7/9/2018,7/9/2018,,,,,,A2,"Proposed construction fence. No change to use, egress or occupancy under this application"
B00014310-I1_Scaffold,B00014310-I1,3043250,Yes,Signed Off,5/31/2018,473,KOSCIUSKO STREET,303,BROOKLYN,-73.9362,40.6926,Scaffold,2/14/2018,,,,,,,2/15/2018,4/11/2018,5/29/2018,2/14/2018,2/15/2018,,A2,"Installation of temporary scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
B00016197-I1_Sign,B00016197-I1,3043320,Yes,Signed Off,3/29/2018,193,MARCUS GARVEY BOULEVARD,303,BROOKLYN,-73.93944,40.69176,Sign,2/28/2018,,,,,,,2/28/2018,3/2/2018,,2/28/2018,2/28/2018,,A2,"INSTALL ILLUMINATED SIGN ON WALL (DUSK TIL DAWN)"
B00039821-I1_Scaffold,B00039821-I1,3043359,Yes,Permit Entire,,873,LAFAYETTE AVENUE,303,BROOKLYN,-73.93772,40.69168,Scaffold,6/22/2018,,,,,,,6/22/2018,6/22/2018,,6/22/2018,6/22/2018,,A2,"PROPOSED INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. WORK SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
B00039121-I1_Scaffold,B00039121-I1,3043524,Yes,Permit Entire,,868,LAFAYETTE AVENUE,303,BROOKLYN,-73.93786,40.69119,Scaffold,4/27/2018,,,,,,,4/30/2018,4/30/2018,,4/27/2018,4/27/2018,,A2,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. PIPE SCAFFOLD SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
B00020948-I1_Side_Walk_Shed,B00020948-I1,3043611,Yes,Permit Entire,,124,STUYVESANT AVENUE,303,BROOKLYN,-73.93398,40.6913,Side Walk Shed,3/5/2018,,,,,,,3/5/2018,4/13/2018,,3/5/2018,3/5/2018,,A2,"Installation of temporary sidewalk shed per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
B00039577-I1_Fence,B00039577-I1,3043657,Yes,Permit Entire,,22,PATCHEN AVENUE,303,BROOKLYN,-73.92816,40.69203,Fence,5/3/2018,,,,,,,5/24/2018,5/24/2018,,5/3/2018,5/3/2018,5/4/2018,A2,""
B00033892-P1_Side_Walk_Shed,B00033892-P1,3043658,Yes,Approved,,22 1/2,PATCHEN AVENUE,303,BROOKLYN,-73.92815,40.69197,Side Walk Shed,4/26/2018,,,,,,,4/26/2018,,,4/26/2018,4/26/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
B00003226-I1_Fence,B00003226-I1,3043686,Yes,Permit Entire,,11,PATCHEN AVENUE,303,BROOKLYN,-73.92764,40.69219,Fence,8/3/2018,,,,,,,8/6/2018,8/15/2018,,8/3/2018,8/3/2018,8/6/2018,A2,"PLYWOOD CONSTRUCTION FENCE SURROUNDING DEMOLITION OF 2 STORY RESIDENTIAL HOUSE"
B00003224-I1_Fence,B00003224-I1,3043687,Yes,Permit Entire,,9,PATCHEN AVENUE,303,BROOKLYN,-73.92771,40.69225,Fence,8/3/2018,,,,,,,8/7/2018,8/17/2018,,8/3/2018,8/3/2018,8/3/2018,A2,"PLYWOOD CONSTRUCTION FENCE SURROUNDING DEMOLITION OF 2 STORY RESIDENTIAL HOUSE"
B00001485-I1_Sign,B00001485-I1,3043688,Yes,Permit Entire,,1104,LAFAYETTE AVENUE,303,BROOKLYN,-73.92763,40.69238,Sign,5/8/2018,,,,,,,5/9/2018,5/25/2018,,5/8/2018,5/8/2018,5/9/2018,A2,"ERECT AN ILLUMINATED SIGN ON WALL.NOT WITHIN VIEW OF ARTERIAL HIGHWAY OR PUBLIC PARK 1/2 ACRE OR MORE. NO CHANGE IN USE, EGRESS OR OCCUPANCY"
B00002254-I1_Fence,B00002254-I1,3043912,Yes,Permit Entire,,943,GREENE AVENUE,303,BROOKLYN,-73.92965,40.6911,Fence,11/20/2017,,,,,,,11/27/2017,11/27/2017,,11/20/2017,11/21/2017,11/21/2017,A2,"Install 8 feet wood tenporary fence."
B00033954-I1_Side_Walk_Shed,B00033954-I1,3043934,Yes,Permit Entire,,19,PATCHEN AVENUE,303,BROOKLYN,-73.92757,40.69173,Side Walk Shed,4/10/2018,,,,,,,4/11/2018,4/11/2018,,4/10/2018,4/10/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
B00062479-I1_Fence,B00062479-I1,3044049,Yes,Permit Entire,,852,GREENE AVENUE,303,BROOKLYN,-73.93402,40.69014,Fence,7/18/2018,,,,,,,8/9/2018,8/9/2018,,7/18/2018,7/18/2018,8/7/2018,A2,"TEMPORARY CONSTRUCTION FENCE"
B00059271-I1_Scaffold,B00059271-I1,3044195,Yes,Permit Entire,,1052,GREENE AVENUE,303,BROOKLYN,-73.92563,40.6911,Scaffold,7/5/2018,,,,,,,7/6/2018,7/6/2018,,7/5/2018,7/5/2018,,A2,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. PIPE SCAFFOLD SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
B00033999-I1_Side_Walk_Shed,B00033999-I1,3044200,Yes,Permit Entire,,887,LEXINGTON AVENUE,303,BROOKLYN,-73.92536,40.69084,Side Walk Shed,4/10/2018,,,,,,,4/12/2018,4/12/2018,,4/10/2018,4/10/2018,4/10/2018,A2,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION."
B00045417-I1_Sign,B00045417-I1,3044269,Yes,Permit Entire,,209,LEWIS AVENUE,303,BROOKLYN,-73.93604,40.68927,Sign,6/3/2018,,,,,,,6/12/2018,6/12/2018,,6/3/2018,6/4/2018,6/6/2018,A2,"ERECT ILLUMINATED BUSINESS ACCESSORY WALL SIGN.NOT WITHIN VIEW OF ARTERIAL HIGHWAY OR PUBLIC PARK 1/2 ACRE OR MORE. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
B00040115-I1_Side_Walk_Shed,B00040115-I1,3044450,Yes,Permit Entire,,803,QUINCY STREET,303,BROOKLYN,-73.92605,40.69002,Side Walk Shed,5/14/2018,,,,,,,5/16/2018,5/16/2018,,5/14/2018,5/14/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS FOR REMEDIAL REPAIRS.  NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.  SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE NYC 2014 BUILDING CODE."
B00045085-I1_Side_Walk_Shed,B00045085-I1,3044592,Yes,Permit Entire,,838,QUINCY STREET,303,BROOKLYN,-73.92594,40.68957,Side Walk Shed,5/17/2018,,,,,,,5/17/2018,6/29/2018,,5/17/2018,5/17/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
B00056324-I1_Scaffold,B00056324-I1,3044597,Yes,Signed Off,9/27/2018,848,QUINCY STREET,303,BROOKLYN,-73.92509,40.68965,Scaffold,6/25/2018,,,,,,,6/25/2018,6/25/2018,,6/25/2018,6/25/2018,,A2,"INSTALLATION OF A TEMPORARY SCAFFOLD AS PER PLANS IN CONJUNCTION WITH FACADE RESTORATION. NO CHANGE IN USE, EGRESS OR OCCUPANCY. SCAFFOLD TO COMPLY WITH CHAPTER 33 OF NYC BUILDING CODE OF 2014."
